id,title,checked_link,countries,date,justify,label,source,poynter_link,social_medias,tweet_id,user_id,text,text_en,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang,date_diff
4211, lacoteferrin prevents and helps prevent coronavirus,https://colombiacheck.com/chequeos/estudio-con-lactoferrina-no-demuestra-que-sirva-para-curar-la-covid-19,Colombia,5/7/2020,explanation a laboratory paid for advertorials on one of its products as an effective treatment against pandemic disease  but the alleged evidence it presents does not prove it,FALSE, Colombiacheck,https://www.poynter.org/?ifcn_misinformation=lacoteferrin-prevents-and-helps-prevent-coronavirus,1,_1309252453460832256,_227455783,ðŸ“¢GOBIERNO NACIONAL DA ESPALDARAZO AL PROYECTO DE REFORMA A LA SALUD Y RADICA MENSAJE DE URGENCIA. Gran noticia! comâ€¦ https://t.co/9zgrmGnTD3,"dy ""¢ NATIONAL GOVERNMENT GIVES boost to the reform project HEALTH AND LIES MESSAGE OF URGENCY. Great news! COM ™ € | https://t.co/9zgrmGnTD3",9/24/2020,None,,None,Magdalena  Colombia,26,14,3857,es,-140
4227, this video of the french education minister answering a tv interview from its water closet is authentic,https://www.lemonde.fr/les-decodeurs/article/2020/05/13/la-video-de-jean-michel-blanquer-en-duplex-depuis-ses-toilettes-est-un-faux_6039553_4355770.html,France,5/8/2020,explanation the video is a fake  made by a humoristic website,FALSE, Les DÃ©codeurs,https://www.poynter.org/?ifcn_misinformation=this-video-of-the-french-education-minister-answering-a-tv-interview-from-its-water-closet-is-authentic,1,_1258529252523180032,_248788204,Mais la vidÃ©o de Booba sur insta de Blanquer au toilette câ€™est vrai ??? ðŸ˜­ðŸ˜­,But the video © o Booba on insta Blanquer of the toilet itâ € ™ is true ??? ðŸ~ðŸ~,5/7/2020,None,,None,Paris ,2,0,346,fr,1
4215, indian news wire agency ians claims that pakistani pm imran khan read an overturned graph and claimed that pakistan was flattening its curve,https://www.boomlive.in/fake-news/ians-publishes-satire-article-on-imran-khan-as-news-8007,India,5/7/2020,explanation the article that ians picked up was a satire article from a pakistani website called the dependent,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=indian-news-wire-agency-ians-claims-that-pakistani-pm-imran-khan-read-an-overturned-graph-and-claimed-that-pakistan-was-flattening-its-curve,1,_1258383831759028227,_1061582829497303040,Learn to differentiate between satire and actual news reports @ians_india ,Learn to differentiate between satire and actual news reports @ians_india ,,,,,,,,,,-1"And hands off our PM. He may be a pettyâ€¦ https://t.co/RnQZ2hCjgm""",2020-05-07 13:10:59,None,,None,,706,182,3596,en,,,,,,,,,,,,,,-1
4215, indian news wire agency ians claims that pakistani pm imran khan read an overturned graph and claimed that pakistan was flattening its curve,https://www.boomlive.in/fake-news/ians-publishes-satire-article-on-imran-khan-as-news-8007,India,5/7/2020,explanation the article that ians picked up was a satire article from a pakistani website called the dependent,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=indian-news-wire-agency-ians-claims-that-pakistani-pm-imran-khan-read-an-overturned-graph-and-claimed-that-pakistan-was-flattening-its-curve,1,_1258095687121678338,_1036249687001640962,Curve is finally flattening  says PM before realising chart upside down,Curve is finally flattening  says PM before realising chart upside down,,,,,,,,,,-1"https://t.co/JPNEOerDq0 https://t.co/1zGtuYniZv""",2020-05-06 18:06:00,None,,None,,597,254,14492,en,,,,,,,,,,,,,,-1
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1258380112753569794,_4573405572,We know there is a lot of free time. But it can definitely be utilised to do things better than spreading #rumoursâ€¦ https://t.co/4Z92BPo8H8,We know there is a lot of free time. But it can definitely be utilised to do things better than spreading #rumoursâ€¦ https://t.co/4Z92BPo8H8,5/7/2020,None,,None,Mumbai  India,11464,2544,5072745,en,0
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1354385660933595143,_1207634475254865921,à¤¦à¤¾à¤µà¤¾:- à¤à¤• à¤®à¥ˆà¤¸à¥‡à¤œ à¤®à¥‡à¤‚ à¤¦à¤¾à¤µà¤¾ à¤•à¤¿à¤¯à¤¾ à¤œà¤¾ à¤°à¤¹à¤¾ à¤¹à¥ˆ à¤•à¤¿ à¤•à¥‡à¤‚à¤¦à¥à¤° à¤¸à¤°à¤•à¤¾à¤° à¤¬à¥‡à¤°à¥‹à¤œà¤—à¤¾à¤°à¥‹à¤‚ à¤•à¥‹ à¤ªà¥à¤°à¤¤à¤¿ à¤®à¤¾à¤¹ â‚¹3800 à¤¤à¤• à¤•à¤¾ à¤¬à¥‡à¤°à¥‹à¤œà¤—à¤¾à¤°à¥€ à¤­à¤¤à¥à¤¤à¤¾ à¤ªà¥à¤°à¤¦à¤¾à¤¨â€¦ https://t.co/02zg2vDNzu,"à¤|à¤¾à¤μà¤¾: - hell hell • à¤®à à¤¸à ¥ ¥ ¥ ‡ ‡ à¤œ à¤®à hell, à¤|à¤¾à¤μà¤ • ¾ hell à¤¿à¤¯à¤¾ à¤œà¤¾ hell ° à¤¹à¤¾ à¤¹à ¥ • à¤¿ hell to hell • ¥ ‡ à¤,à¤|à ¥ hell Icelandic ° ° ° hell • à¤¾à¤ à¤¬à ¥ ‡ ° à ¥ hell <à¤œà¤-à¤¾à¤ ° à ¥ <hell, hell • to ¥ <¥ à¤ªà hell ° à¤¤à¤¿ à¤®à¤¾à¤¹ â,¹3800 à¤¤à¤ • • hell à¤¾ à¤¬à ¥ ‡ ° to hell ¥ <à¤œà¤-à¤¾à¤ ° à ¥ € ¥ à¤à¤¤à à¤¤à¤¾ à¤ªà ¥ hell ° à¤|à¤¾à¤¨â € | https: //t.co/02zg2vDNzu",1/27/2021,None,,None,New Delhi,455,148,182653,hi,-265
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1352126601614381056,_920103035526770688,à¤à¤¸à¥‡ à¤¹à¥‹ à¤°à¤¹à¤¾ à¤¹à¥ˆ à¤¦à¥‡à¤¶ à¤®à¥‡à¤‚  à¤¨à¥‡à¤¤à¤¾à¤“à¤‚ à¤•à¤¾ à¤Ÿà¥€à¤•à¤¾à¤•à¤°à¤£ ðŸ™ðŸ˜˜âœŒï¸ðŸ˜“ðŸ™ https://t.co/61Zxj8EPr4,"hell à¤¸à ¥ ‡ ¥ à¤¹à <hell ° à¤¹à¤¾ à¤¹à à¤|à ¥ ¥ ¥ ‡ ‡ à¤¶ à¤®à hell, à¤¨à ¥ ‡ à¤¤à¤¾à¤ ""hell, hell à¤¾ à¤Ÿà • ¥ € hell à¤¾à¤ • ° • hell hell £ dy ™ ðŸ ðŸ~"" dY ™ https://t.co/61Zxj8EPr4",1/21/2021,None,,None,,5203,2394,7725,hi,-259
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1352511945732022273,_721355972095131650,à¤§à¥à¤¯à¤¾à¤¨ à¤¸à¥‡ à¤¦à¥‡à¤–à¤¿à¤ à¤¬à¥€à¤œà¥‡à¤ªà¥€ à¤•à¥‡ à¤¨à¥‡à¤¤à¤¾ à¤•à¤°à¥‹à¤¨à¤¾ à¤µà¥ˆà¤•à¥à¤¸à¤¿à¤¨ à¤•à¥ˆà¤¸à¥‡ à¤²à¤—à¤µà¤¾ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚ ?,æƒ³éƒ à¤¯à¤¾à¤¨ à¤¸à ¥ ¥ ¥ ‡ ‡ à¤|à hell-à¤¿à¤ à¤¬à à ¥ € ¥ ‡ ¥ à¤ªà • € hell to ¥ ¥ ‡ ‡ à¤¨à à¤¤à¤¾ • hell hell ° to ¥ <¥ à¤¨à¤¾ à¤μà hell to ¥ • à¤¸à¤¿ hell to hell • ¥ ¥ ‡ à¤¸à à¤²à¤-à¤μà¤¾ hell ° à¤¹à ¥ ‡ ¥ à¤¹à hell?,,,,,,,,,,-1@rohanrgupta ,,,,,,,,,,,,,,,,,,,,,,,-1@ManojBagri_INC ,,,,,,,,,,,,,,,,,,,,,,,-1"@HitenPithadiyaâ€¦ https://t.co/ZkCMCGmkfs""",2021-01-22 07:02:30,None,,None, Kaithal Haryana  India,13,10,2663,hi,,,,,,,,,,,,,,-1
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1352266415932284929,_75497040,Thereâ€™s a huge mistrust in India regarding the vaccines  especially because the ones being used right now have beenâ€¦ https://t.co/e2jyhe9VDe,Thereâ€™s a huge mistrust in India regarding the vaccines  especially because the ones being used right now have beenâ€¦ https://t.co/e2jyhe9VDe,1/21/2021,None,,None,World,1177,525,8556,en,-259
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1352152534157316097,_185573542,à¤­à¤¾à¤œà¤ªà¤¾ à¤µà¤¾à¤²à¥‡ à¤•à¥‹ à¤¦à¥‡à¤–à¤¿à¤¯à¥‡ à¤œà¤¼à¤°à¤¾ à¤¸à¥à¤ˆ à¤•à¥‡ à¤¨à¤¾à¤® à¤ªà¤° à¤¸à¤¿à¤°à¥à¤«à¤¼ à¤«à¤¼à¥‹à¤Ÿà¥‹à¤“à¤ª à¤”à¤° à¤‡à¤¸à¤•à¥‡ à¤¬à¤¾à¤¦ à¤µà¤¿à¤œà¥‡à¤¤à¤¾ à¤­à¥€ à¤¬à¤¨ à¤°à¤¹à¥‡à¤‚ à¤¹à¥ˆà¤‚ à¤¬à¤¤à¤¾ à¤°à¤¹à¥‡ à¤¹à¥ˆ à¤•à¥€ à¤¯à¤¹ à¤•à¤°à¥à¤¨à¤¾à¤Ÿà¤•â€¦ https://t.co/Y9pMGPipD9,"à¤à¤¾à¤œà¤ªà¤¾ à¤μà¤¾à¤²à ¥ ‡ • hell to ¥ <¥ ‡ à¤|à hell-à¤¿à¤¯à ¥ ‡ à¤œà¤¼à¤ ° à¤¾ à¤¸à ¥ hell to hell • ¥ ‡ à¤¨à¤¾à¤® à¤ªà¤ à¤¸à¤¿à¤ ° ¥ ° to hell ""à¤¼ hell ""à¤¼à ¥ <¥ à¤Ÿà <hell"" à¤ª hell ""hell hell ‡ ° à ¥ Icelandic • ‡ à¤¬à¤¾à¤| à¤μà¤¿ à ¥ ‡ ¥ à¤¤à¤¾ à¤à € à¤¬à¤¨ hell ° à¤¹à ¥ ‡ hell, à¤¹à ¥ hell, to à¤¬à¤¤à¤¾ ¤ ° ‡ à¤¹à à¤¹à ¥ ¥ ¥ to hell • € • à¤¯à¤¹ hell hell ° à ¥ à¤¨à¤¾à¤Ÿà¤ • â € | https: // t.co/Y9pMGPipD9",1/21/2021,None,,None,,5061,1874,16172,hi,-259
4197, muslim women were caught shopping in lockdown,https://hindi.newschecker.in/%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%80/mumbai-will-be-completely-closed-for-the-next-10-days-under-the-patronage-of-the-army/,India,5/7/2020,explanation after closely studying the claim that is going viral on social media  we found that this video is from karachi  pakistan the building that shows men and women jumping from the balcony is a 2015 video the viral video has nothing to do with the coronavirus or india,FALSE, Newschecker,https://www.poynter.org/?ifcn_misinformation=muslim-women-were-caught-shopping-in-lockdown-2,1,_1352176538108657665,_576533046,Vaccination Drive ? https://t.co/o69nU1Ns88,Vaccination Drive ? https://t.co/o69nU1Ns88,1/21/2021,None,,None,India,17283,5884,276058,en,-259
4230, us vice president mike pence delivered empty boxes of ppe to a hospital as a publicity stunt,https://leadstories.com/hoax-alert/2020/05/fact-check-mike-pence-did-not-deliver-empty-boxes-of-ppe-to-a-hospital-as-seen-in-kimmel-video.html,UnitedStates,5/8/2020,explanation the clip in this kimmel show mocking pence was edited and taken out of context,FALSE, LeadStories,https://www.poynter.org/?ifcn_misinformation=u-s-vice-president-mike-pence-delivered-empty-boxes-of-ppe-to-a-hospital-as-a-publicity-stunt,1,_1258750892448387074,_15418628,Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. https://t.co/IduvGhiPwj,Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. https://t.co/IduvGhiPwj,5/8/2020,None,,None,RI â†’ DC â†’ NYC,262105,96703,90659,en,0
4230, us vice president mike pence delivered empty boxes of ppe to a hospital as a publicity stunt,https://leadstories.com/hoax-alert/2020/05/fact-check-mike-pence-did-not-deliver-empty-boxes-of-ppe-to-a-hospital-as-seen-in-kimmel-video.html,UnitedStates,5/8/2020,explanation the clip in this kimmel show mocking pence was edited and taken out of context,FALSE, LeadStories,https://www.poynter.org/?ifcn_misinformation=u-s-vice-president-mike-pence-delivered-empty-boxes-of-ppe-to-a-hospital-as-a-publicity-stunt,1,_1258783224240771078,_15418628,Additional context to @jimmykimmel segment. With 75 000 Americans dead  Pence is joking about about empty boxes ofâ€¦ https://t.co/J6yccLuCdm,Additional context to @jimmykimmel segment. With 75 000 Americans dead  Pence is joking about about empty boxes ofâ€¦ https://t.co/J6yccLuCdm,5/8/2020,None,,None,RI â†’ DC â†’ NYC,5927,1455,90659,en,0
4230, us vice president mike pence delivered empty boxes of ppe to a hospital as a publicity stunt,https://leadstories.com/hoax-alert/2020/05/fact-check-mike-pence-did-not-deliver-empty-boxes-of-ppe-to-a-hospital-as-seen-in-kimmel-video.html,UnitedStates,5/8/2020,explanation the clip in this kimmel show mocking pence was edited and taken out of context,FALSE, LeadStories,https://www.poynter.org/?ifcn_misinformation=u-s-vice-president-mike-pence-delivered-empty-boxes-of-ppe-to-a-hospital-as-a-publicity-stunt,1,_1258768464967327747,_304932002,Here I cut the clip. Pence and the other officials lift boxes that clearly weigh something (i.e. contain things). Pâ€¦ https://t.co/PdvPraJFfX,Here I cut the clip. Pence and the other officials lift boxes that clearly weigh something (i.e. contain things). Pâ€¦ https://t.co/PdvPraJFfX,5/8/2020,None,,None,New York,1482,318,95495,en,0
4222, two doctors in bakersfield california said at a press conference that isolation measures affect the immune system and that unrestrictive controls in countries like sweden have worked,https://colombiacheck.com/chequeos/video-de-medicos-californianos-que-hablan-de-coronavirus-esta-repleto-de-datos-falsos-e,Colombia- UnitedStates,5/7/2020,explanation the medical community has proven that doctors claims are false,FALSE, Colombiacheck,https://www.poynter.org/?ifcn_misinformation=two-doctors-in-bakersfield-california-said-at-a-press-conference-that-isolation-measures-affect-the-immune-system-and-that-unrestrictive-controls-in-countries-like-sweden-have-worked,1,_1254484507320676352,_3238448948,The problem with this approach is that during a pandemic  the people who come into an urgent care clinic are not aâ€¦ https://t.co/mCheqBnzOQ,The problem with this approach is that during a pandemic  the people who come into an urgent care clinic are not aâ€¦ https://t.co/mCheqBnzOQ,4/26/2020,None,,None,Duwamish Lands (Seattle),2820,373,134047,en,11
4234, american vicepresident mike pence was caught on a hot mic delivering empty boxes of ppe to a nursing home and pretended they were heavy,https://www.politifact.com/factchecks/2020/may/08/blog-posting/mike-pence-didnt-pretend-carry-empty-boxes-ppe-cli/,UnitedStates,5/8/2020,explanation a video clip of vice president mike pence featured in an episode of jimmy kimmel live was deceptively edited pence delivered boxes of personal protective equipment to a virginia nursing home  but kimmel falsely suggests he pretended the boxes were heavy when they were empty the clip cuts off before showing that pence never lifted or touched any of the empty boxes,FALSE, PolitiFact,https://www.poynter.org/?ifcn_misinformation=american-vice-president-mike-pence-was-caught-on-a-hot-mic-delivering-empty-boxes-of-ppe-to-a-nursing-home-and-pretended-they-were-heavy,1,_1258750892448387074,_15418628,Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. https://t.co/IduvGhiPwj,Mike Pence caught on hot mic delivering empty boxes of PPE for a PR stunt. https://t.co/IduvGhiPwj,5/8/2020,None,,None,RI â†’ DC â†’ NYC,262105,96703,90659,en,0
4234, american vicepresident mike pence was caught on a hot mic delivering empty boxes of ppe to a nursing home and pretended they were heavy,https://www.politifact.com/factchecks/2020/may/08/blog-posting/mike-pence-didnt-pretend-carry-empty-boxes-ppe-cli/,UnitedStates,5/8/2020,explanation a video clip of vice president mike pence featured in an episode of jimmy kimmel live was deceptively edited pence delivered boxes of personal protective equipment to a virginia nursing home  but kimmel falsely suggests he pretended the boxes were heavy when they were empty the clip cuts off before showing that pence never lifted or touched any of the empty boxes,FALSE, PolitiFact,https://www.poynter.org/?ifcn_misinformation=american-vice-president-mike-pence-was-caught-on-a-hot-mic-delivering-empty-boxes-of-ppe-to-a-nursing-home-and-pretended-they-were-heavy,1,_1258796512328351745,_26053643,it would appear that @vp was joking about carrying empty boxes for a staged publicity stunt. The full video revealsâ€¦ https://t.co/jRMwxpGjrJ,it would appear that @vp was joking about carrying empty boxes for a staged publicity stunt. The full video revealsâ€¦ https://t.co/jRMwxpGjrJ,5/8/2020,None,,None,Los Angeles,79615,14323,12037818,en,0
4238, pakistan prime minister imran khan read the covid19 curve upside down and said that it is flattening,https://hindi.boomlive.in/fake-news/ians-publishes-satire-article-on-imran-khan-as-news-8016,India,5/8/2020,explanation news agency ians picked the article from a satire website the dependent there is no truth to this claim,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=pakistan-prime-minister-imran-khan-read-the-covid-19-curve-upside-down-and-said-that-it-is-flattening,1,_1258383831759028227,_1061582829497303040,Learn to differentiate between satire and actual news reports @ians_india ,Learn to differentiate between satire and actual news reports @ians_india ,,,,,,,,,,-1
4238, pakistan prime minister imran khan read the covid19 curve upside down and said that it is flattening,https://hindi.boomlive.in/fake-news/ians-publishes-satire-article-on-imran-khan-as-news-8016,India,5/8/2020,explanation news agency ians picked the article from a satire website the dependent there is no truth to this claim,FALSE, BOOM FactCheck,https://www.poynter.org/?ifcn_misinformation=pakistan-prime-minister-imran-khan-read-the-covid-19-curve-upside-down-and-said-that-it-is-flattening,1,_1258095687121678338,_1036249687001640962,Curve is finally flattening  says PM before realising chart upside down,Curve is finally flattening  says PM before realising chart upside down,,,,,,,,,,-1
4229, a video of a row between passengers and cabin crew on board a plane has been viewed tens of thousands of times in multiple facebook and twitter posts which claim it was filmed on an air india flight the posts claim the the video shows the airline failed to enforce social distancing measures during the coronavirus pandemic,https://factcheck.afp.com/video-shows-pakistan-international-airlines-plane-april-2020,India,5/8/2020,explanation the claim is false pakistan international airlines said the video was taken aboard one of its flights in april 2020 the video has previously circulated in reports about a pakistan international airlines flight,FALSE, AFP,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-row-between-passengers-and-cabin-crew-on-board-a-plane-has-been-viewed-tens-of-thousands-of-times-in-multiple-facebook-and-twitter-posts-which-claim-it-was-filmed-on-an-air-india-flight,1,_1258628586048638976,_1207634475254865921,#PIBFactCheck ,#PIBFactCheck ,,,,,,,,,,-1
4250, message claiming that the city of mumbai will be under the military lockdown for the next 10 days to contain the spread of covid19 virus and that only milk and medicine will be available during this time,https://factly.in/message-claiming-that-entire-mumbai-will-be-under-the-military-lockdown-for-10-days-is-fake/,India,5/8/2020,explanation the mumbai police have termed the message to be a rumour and clarified that the army is not being called out to the city mumbai government has also debunked the claim and clarifired that no armynavy personnel is being deployed for maintianing law and order in the city,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=message-claiming-that-the-city-of-mumbai-will-be-under-the-military-lockdown-for-the-next-10-days-to-contain-the-spread-of-covid-19-virus-and-that-only-milk-and-medicine-will-be-available-during-this,3,_1258780925032267777,_4575856758,I request Mumbaikars to not believe in any rumours about the army being deployed in Mumbai or essential supplies beâ€¦ https://t.co/b0mjRajwL3,I request Mumbaikars to not believe in any rumours about the army being deployed in Mumbai or essential supplies beâ€¦ https://t.co/b0mjRajwL3,5/8/2020,None,,None,Mumbai  Maharashtra,10141,2373,3527426,en,0
4250, message claiming that the city of mumbai will be under the military lockdown for the next 10 days to contain the spread of covid19 virus and that only milk and medicine will be available during this time,https://factly.in/message-claiming-that-entire-mumbai-will-be-under-the-military-lockdown-for-10-days-is-fake/,India,5/8/2020,explanation the mumbai police have termed the message to be a rumour and clarified that the army is not being called out to the city mumbai government has also debunked the claim and clarifired that no armynavy personnel is being deployed for maintianing law and order in the city,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=message-claiming-that-the-city-of-mumbai-will-be-under-the-military-lockdown-for-the-next-10-days-to-contain-the-spread-of-covid-19-virus-and-that-only-milk-and-medicine-will-be-available-during-this,3,_1258380112753569794,_4573405572,We know there is a lot of free time. But it can definitely be utilised to do things better than spreading #rumoursâ€¦ https://t.co/4Z92BPo8H8,We know there is a lot of free time. But it can definitely be utilised to do things better than spreading #rumoursâ€¦ https://t.co/4Z92BPo8H8,5/7/2020,None,,None,Mumbai  India,11464,2544,5072745,en,1
4250, message claiming that the city of mumbai will be under the military lockdown for the next 10 days to contain the spread of covid19 virus and that only milk and medicine will be available during this time,https://factly.in/message-claiming-that-entire-mumbai-will-be-under-the-military-lockdown-for-10-days-is-fake/,India,5/8/2020,explanation the mumbai police have termed the message to be a rumour and clarified that the army is not being called out to the city mumbai government has also debunked the claim and clarifired that no armynavy personnel is being deployed for maintianing law and order in the city,FALSE, Factly,https://www.poynter.org/?ifcn_misinformation=message-claiming-that-the-city-of-mumbai-will-be-under-the-military-lockdown-for-the-next-10-days-to-contain-the-spread-of-covid-19-virus-and-that-only-milk-and-medicine-will-be-available-during-this,3,_1258692903645429761,_309553876,Claim: A #WhatsApp forward says there'll be a military lockdown in Mumbai for 10 days  starting from Saturdayâ€¦ https://t.co/Szu5eWmPEm,Claim: A #WhatsApp forward says there'll be a military lockdown in Mumbai for 10 days  starting from Saturdayâ€¦ https://t.co/Szu5eWmPEm,5/8/2020,None,,None,Mumbai  India,321,190,45407,en,0
4256, image of water falling from a mountain range to a main road claiming to be haputale  beragala road sri lanka along with an invitation to travelers to visit the location once the curfew period is over,https://srilanka.factcrescendo.com/2020/05/07/fact-check-malshej-ghat-shown-as-haputale-area-in-sl/,SriLanka,5/7/2020,explanation the image location is malshej ghat in india,FALSE, FactCrescendo,https://www.poynter.org/?ifcn_misinformation=image-of-water-falling-from-a-mountain-range-to-a-main-road-claiming-to-be-haputale-beragala-road-sri-lanka-along-with-an-invitation-to-travelers-to-visit-the-location-once-the-curfew-peri,3,_1256585154153365505,_859781372998803457,à·„à¶´à·”à¶­à¶½à·š à¶¶à·™à¶»à¶œà¶½ à¶¸à·à¶»à·Šà¶œà¶ºà·š à¶¯à·’à¶º à¶‡à¶½à·’ à·ƒà¶‚à¶¯à¶»à·Šà·à¶±.,"· to ""à¶'à ·"" à¶à¶½à à¶¶à · · š ™ ¶ ""à¶œà¶½ à¶¸à · ¶» to Šà¶œà¶ºà · · š Â¶ · A 'à¶º ¶ ‡ à¶½à ·' a · ƒà¶,à¶¯à¶ »in SA · · ¶ ±.",,,,,,,,,,-1à¶¸à·š à¶šà¶»à¶¯à¶» à¶‰à·€à¶»à·€à·”à¶± à¶¯à·€à·ƒà¶š à¶œà·’à·„à·’à¶½à·Šà¶½à· à¶¶à¶½à¶±à·Šà¶±.,,,,,,,,,,,,,,,,,,,,,,,-1"#SriLanka #lka #naturelovers https://t.co/8xJiyIY2Eh""",2020-05-02 14:03:41,None,,None,Sri Lanka,151,27,1692,si,,,,,,,,,,,,,,-1
4274, gates foundation stands to make nearly 315 billion on a coronavirus vaccine in uk,https://www.politifact.com/factchecks/2020/may/14/facebook-posts/no-evidence-gates-foundation-will-profit-coronavir/,UnitedStates,5/6/2020,explanation the 315 billion figure was calculated by multiplying an estimated cost per vaccine times the population of the united kingdom the estimated vaccine cost comes from a daily mail story  but we could find no other evidence to back it up the gates foundation has pledged millions of dollars to companies developing potential coronavirus vaccines there is no evidence that the charity stands to profit from them the source of the facebook post is a website that has published false conspiracy theories in the past,FALSE, PolitiFact,https://www.poynter.org/?ifcn_misinformation=gates-foundation-stands-to-make-nearly-31-5-billion-on-a-coronavirus-vaccine-in-u-k,1,_1257973326858813441,_25486810,At Â£477 per vaccine  multiplied by 65 million people in the UK  The Bill &amp,At Â£477 per vaccine  multiplied by 65 million people in the UK  The Bill &amp,,,,,,,,,,-1
4267, the video of an argentine social leader milagro sala dancing with a group of people during the quarantine,https://chequeado.com/verificacionfb/el-video-de-milagro-sala-bailando-no-es-reciente-ni-durante-la-cuarentena-es-del-31-de-diciembre-de-2019/,Argentina,5/6/2020,explanation it circulated on social networks and a video of the tupac amaru leader dancing with a group of people was published by the media although it was claimed that it had been filmed in the last days  the images correspond to an end of the year celebration,FALSE, Chequeado,https://www.poynter.org/?ifcn_misinformation=the-video-of-an-argentine-social-leader-milagro-sala-dancing-with-a-group-of-people-during-the-quarantine,1,_1266334069698244609,_150884948,â€¼ï¸,â€¼ï¸,,,,,,,,,,-1Escena 1: @clarincom y otres publican supuesto video de Milagro Sala bailando en su casa.,,,,,,,,,,,,,,,,,,,,,,,-1"Escena 2: Titulan: â€œElâ€¦ https://t.co/ZUWfg9Q4H2""",2020-05-29 11:42:24,None,,None,Buenos Aires  Argentina,1446,1005,227398,es,,,,,,,,,,,,,,-1
